mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	46	2.0	1/2	1/2	2/2	2	1		IV[V7(9)/vi]	D	I	IV	V7(9)/vi	V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
13	13	48	2.0	0	0	2/2	2	1		V7(#13+9)/ii	D	I		V7(#13+9)/ii	V		7	#13+9	ii			Mm7	0	0	3, 7, 4, 1	6, -2	3	3
13	13	50	2.0	1/2	1/2	2/2	2	1		V7(13+9)/IV	D	I		V7(13+9)/IV	V		7	13+9	IV			Mm7	0	0	0, 4, 1, -2	3, 2	0	0
14	14	52	2.0	0	0	2/2	2	1		V7(b13b10)/bVI	D	I		V7(b13b10)/bVI	V		7	b13b10	bVI			Mm7	0	0	-3, 1, -2, -5	-7, -6	-3	-3
14	14	54	2.0	1/2	1/2	2/2	2	1		V7(#11b9)/bVII	D	I		V7(#11b9)/bVII	V		7	#11b9	bVII			Mm7	0	0	-1, 3, 0, -3	5, -6	-1	-1
15	15	56	2.0	0	0	2/2	2	1		V7(b10b9)/bVI	D	I		V7(b10b9)/bVI	V		7	b10b9	bVI			Mm7	0	0	-3, 1, -2, -5	-6, -8	-3	-3
15	15	58	2.0	1/2	1/2	2/2	2	1		V7(9)/V	D	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
16	16	60	2.0	0	0	2/2	2	1		V7(9)/iii|HC}	D	I		V7(9)/iii	V		7	9	iii	HC	}	Mm7	0	0	5, 9, 6, 3	0	5	5
16	16	62	1.0	1/2	1/2	2/2	2	1		V7(9)/bII	D	I		V7(9)/bII	V		7	9	bII			Mm7	0	0	-4, 0, -3, -6	-2	-4	-4
16	16	63	1.0	3/4	3/4	2/2	2	1		V7(9)/II	D	I		V7(9)/II	V		7	9	II			Mm7	0	0	3, 7, 4, 1	5	3	3
17	17	64	2.0	0	0	2/2	2	1		V7(13+9)/V{	D	I		V7(13+9)/V	V		7	13+9	V		{	Mm7	0	0	2, 6, 3, 0	5, 4	2	2
17	17	66	2.0	1/2	1/2	2/2	2	1		V7(9)	D	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
18	18	68	2.0	0	0	2/2	2	1		V7(9)/vi	D	I		V7(9)/vi	V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
18	18	70	2.0	1/2	1/2	2/2	2	1		V7(13+9)/V	D	I		V7(13+9)/V	V		7	13+9	V			Mm7	0	0	2, 6, 3, 0	5, 4	2	2
19	19	72	2.0	0	0	2/2	2	1		V7/IV	D	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
19	19	74	2.0	1/2	1/2	2/2	2	1		V7(#11)/bVII	D	I		V7(#11)/bVII	V		7	#11	bVII			Mm7	0	0	-1, 3, 0, -3	5	-1	-1
20	20	76	2.5	0	0	2/2	2	1		V7(+9)/vi	D	I		V7(+9)/vi	V		7	+9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
20	20	157/2	1.0	5/8	5/8	2/2	2	1		V7(9)/bVI	D	I		V7(9)/bVI	V		7	9	bVI			Mm7	0	0	-3, 1, -2, -5	-1	-3	-3
20	20	159/2	0.5	7/8	7/8	2/2	2	1		V7(9)/V	D	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
21	21	80	2.0	0	0	2/2	2	1		V7(9)/ii	D	I		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
21	21	82	2.0	1/2	1/2	2/2	2	1		V7(13)/V	D	I		V7(13)/V	V		7	13	V			Mm7	0	0	2, 6, 3, 0	5	2	2
22	22	84	2.0	0	0	2/2	2	1		V7(13+9)/IV	D	I		V7(13+9)/IV	V		7	13+9	IV			Mm7	0	0	0, 4, 1, -2	3, 2	0	0
22	22	86	2.0	1/2	1/2	2/2	2	1		V7(9)/iii	D	I		V7(9)/iii	V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
23	23	88	2.0	0	0	2/2	2	1		V7(#11b9)/bVII	D	I		V7(#11b9)/bVII	V		7	#11b9	bVII			Mm7	0	0	-1, 3, 0, -3	5, -6	-1	-1
23	23	90	2.0	1/2	1/2	2/2	2	1		V7(b9)/bVI	D	I		V7(b9)/bVI	V		7	b9	bVI			Mm7	0	0	-3, 1, -2, -5	-8	-3	-3
24	24	92	2.0	0	0	2/2	2	1		V(9)/V	D	I		V(9)/V	V			9	V			M	0	0	2, 6, 3	4	2	2
24	24	94	1.0	1/2	1/2	2/2	2	1		V7(+9)/bV	D	I		V7(+9)/bV	V		7	+9	bV			Mm7	0	0	-5, -1, -4, -7	-3	-5	-5
24	24	95	1.0	3/4	3/4	2/2	2	1		V7(#11+9)/IV	D	I		V7(#11+9)/IV	V		7	#11+9	IV			Mm7	0	0	0, 4, 1, -2	6, 2	0	0
25	25	96	1.0	0	0	2/2	2	1		bVI64(#11#8)|DC	D	I		bVI64(#11#8)	bVI		64	#11#8		DC		M	0	0	-3, -4, 0	9	-4	-3
25	25	97	1.0	1/4	1/4	2/2	2	1		i64(139)	D	I		i64(139)	i		64	139				m	0	0	1, 0, -3	3, 2	0	1
25	25	98	1.0	1/2	1/2	2/2	2	1		V7/bI	D	I		V7/bI	V		7		bI			Mm7	0	0	-6, -2, -5, -8		-6	-6
25	25	99	1.0	3/4	3/4	2/2	2	1		V7/bV	D	I		V7/bV	V		7		bV			Mm7	0	0	-5, -1, -4, -7		-5	-5
26	26	100	2.0	0	0	2/2	2	1		V7(139)/bVII	D	I		V7(139)/bVII	V		7	139	bVII			Mm7	0	0	-1, 3, 0, -3	2, 1	-1	-1
26	26	102	1.0	1/2	1/2	2/2	2	1		biii(b13)	D	I		biii(b13)	biii			b13				m	0	0	-3, -6, -2	-7	-3	-3
26	26	103	1.0	3/4	3/4	2/2	2	1		bii	D	I		bii	bii							m	0	0	-5, -8, -4		-5	-5
27	27	104	2.0	0	0	2/2	2	1		V7(13+9)/IV	D	I		V7(13+9)/IV	V		7	13+9	IV			Mm7	0	0	0, 4, 1, -2	3, 2	0	0
27	27	106	2.0	1/2	1/2	2/2	2	1		V(b13b9)/biii	D	I		V(b13b9)/biii	V			b13b9	biii			M	0	0	-2, 2, -1	-13, -14	-2	-2
28	28	108	4.0	0	0	2/2	2	1		V7(139)/II	D	I		V7(139)/II	V		7	139	II			Mm7	0	0	3, 7, 4, 1	6, 5	3	3
29	29	112	2.0	0	0	2/2	2	1		V7(9)/V|HC}	D	I		V7(9)/V	V		7	9	V	HC	}	Mm7	0	0	2, 6, 3, 0	4	2	2
29	29	114	1.0	1/2	1/2	2/2	2	1		iM7(#11)	D	I		iM7(#11)	i	M	7	#11				mM7	0	0	0, -3, 1, 5	6	0	0
29	29	115	1.0	3/4	3/4	2/2	2	1		#i7(119)	D	I		#i7(119)	#i		7	119				mm7	0	0	7, 4, 8, 5	-1, 2	7	7
30	30	116	2.0	0	0	2/2	2	1		V7(13+9)/V{	D	I		V7(13+9)/V	V		7	13+9	V		{	Mm7	0	0	2, 6, 3, 0	5, 4	2	2
30	30	118	2.0	1/2	1/2	2/2	2	1		V7(#11b9)/bVII	D	I		V7(#11b9)/bVII	V		7	#11b9	bVII			Mm7	0	0	-1, 3, 0, -3	5, -6	-1	-1
31	31	120	2.0	0	0	2/2	2	1		V7(9)/vi	D	I		V7(9)/vi	V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
31	31	122	1.0	1/2	1/2	2/2	2	1		biii(9)	D	I		biii(9)	biii			9				m	0	0	-3, -6, -2	-1	-3	-3
31	31	123	1.0	3/4	3/4	2/2	2	1		ii(#139)	D	I		ii(#139)	ii			#139				m	0	0	2, -1, 3	12, 4	2	2
32	32	124	2.0	0	0	2/2	2	1		V7(9)/bV	D	I		V7(9)/bV	V		7	9	bV			Mm7	0	0	-5, -1, -4, -7	-3	-5	-5
32	32	126	1.0	1/2	1/2	2/2	2	2		V7(9)/IV	D	I		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
32	32	127	1.0	3/4	3/4	2/2	2	2		V7/iii	D	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
33	33	128	2.0	0	0	2/2	2	1		V7(#11b9)/biii	D	I		V7(#11b9)/biii	V		7	#11b9	biii			Mm7	0	0	-2, 2, -1, -4	4, -14	-2	-2
33	33	130	2.0	1/2	1/2	2/2	2	1		V7/bV	D	I		V7/bV	V		7		bV			Mm7	0	0	-5, -1, -4, -7		-5	-5
34	34	132	1.0	0	0	2/2	2	1		V65(13)/V	D	I		V65(13)/V	V		65	13	V			Mm7	0	0	6, 3, 0, 2	5	2	6
34	34	133	1.0	1/4	1/4	2/2	2	1		#i7	D	I		#i7	#i		7					mm7	0	0	7, 4, 8, 5		7	7
34	34	134	2.0	1/2	1/2	2/2	2	1		V65(13)/V	D	I		V65(13)/V	V		65	13	V			Mm7	0	0	6, 3, 0, 2	5	2	6
35	35	136	1.0	0	0	2/2	2	1		#i7	D	I		#i7	#i		7					mm7	0	0	7, 4, 8, 5		7	7
35	35	137	2.0	1/4	1/4	2/2	2	1		V65(13)/V	D	I		V65(13)/V	V		65	13	V			Mm7	0	0	6, 3, 0, 2	5	2	6
35	35	139	1.0	3/4	3/4	2/2	2	1		biiiM7(#11)	D	I		biiiM7(#11)	biii	M	7	#11				mM7	0	0	-3, -6, -2, 2	10	-3	-3
36	36	140	2.0	0	0	2/2	2	1		V7(9)/vi|HC}	D	I		V7(9)/vi	V		7	9	vi	HC	}	Mm7	0	0	4, 8, 5, 2	-1	4	4
36	36	142	1.0	1/2	1/2	2/2	2	1		V65(13)/V	D	I		V65(13)/V	V		65	13	V			Mm7	0	0	6, 3, 0, 2	5	2	6
36	36	143	1.0	3/4	3/4	2/2	2	1		V65/IV	D	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
37	37	144	2.0	0	0	2/2	2	1		V7(139)/II{	D	I		V7(139)/II	V		7	139	II		{	Mm7	0	0	3, 7, 4, 1	6, 5	3	3
37	37	146	2.0	1/2	1/2	2/2	2	1		V7(9)/V	D	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
38	38	148	2.0	0	0	2/2	2	1		V7(#11b9)/bVII	D	I		V7(#11b9)/bVII	V		7	#11b9	bVII			Mm7	0	0	-1, 3, 0, -3	5, -6	-1	-1
38	38	150	2.0	1/2	1/2	2/2	2	1		V7(b10)/bVI	D	I		V7(b10)/bVI	V		7	b10	bVI			Mm7	0	0	-3, 1, -2, -5	-6	-3	-3
39	39	152	2.0	0	0	2/2	2	1		V7(13+9)/V	D	I		V7(13+9)/V	V		7	13+9	V			Mm7	0	0	2, 6, 3, 0	5, 4	2	2
39	39	154	2.0	1/2	1/2	2/2	2	1		V7(13+9)/IV	D	I		V7(13+9)/IV	V		7	13+9	IV			Mm7	0	0	0, 4, 1, -2	3, 2	0	0
40	40			0	0	2/2	2	1	1	V7(9)/ii|HC}	D	I		V7(9)/ii	V		7	9	ii	HC	}	Mm7	0	0	3, 7, 4, 1	-2	3	3
40	40			1/2	1/2	2/2	2	1	1	V7(9)/bII	D	I		V7(9)/bII	V		7	9	bII			Mm7	0	0	-4, 0, -3, -6	-2	-4	-4
40	40			3/4	3/4	2/2	2	1	1	V7(9)/II	D	I		V7(9)/II	V		7	9	II			Mm7	0	0	3, 7, 4, 1	5	3	3
41	40	156	2.0	0	0	2/2	2	1	2	V7(9)/ii	D	I		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
41	40	158	2.0	1/2	1/2	2/2	2	1	2	V7(139)/IV	D	I		V7(139)/IV	V		7	139	IV			Mm7	0	0	0, 4, 1, -2	3, 2	0	0
42	41	160	2.0	0	0	2/2	2	1	2	V7/bII	D	I		V7/bII	V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
42	41	162	2.0	1/2	1/2	2/2	2	1	2	V7(4)/II|HC}	D	I		V7(4)/II	V		7	4	II	HC	}	Mm7	0	0	3, 2, 4, 1		3	3
